Case Number,Account Name,Person Type,message,Score,Review,Correct/Incorrect
TS001878293,"Promocion y Control, S.A. de C.V.",Customer,"Hi,
I reviewed the EDI 830 guideline and there's no any XPO segment, so probably I don't understanding what you mean with XPO segment...
Anyway, the map that currently is being used by some other JDeere locations is this: DESC_TSP_JohnDeereA_I_830_004010  
For example, the ISA 149825353 is using this map (See PID 1640558909 from production)... This is the same map to set up for the new ISA 812912349.
Hoping this help.
Thanks!


",-0.708044508848386,,
TS001922493,Kerry Inc.,Customer,"There are no dates coming through to us. I see the customer has sent in DTM*073(Scheduled for Delivery) and DTM*097(Transaction creation). ? Can I get the DTM*073 mapped to the DTM*002? 
",-0.6996826226958635,,
TS001627612,"Capcom U.S.A., Inc.",Customer,"Testing in progress
",0.6493838555010951,,
TS001817676,Kerry Inc.,Customer,"Updated spec and sample file attached. Requested updates:

- Update ISA and GS values per attached updated spec
- I have provided SAP ISO unit of measure to X12 unit of measure mapping. This applies to all documents
- In the SAP IDOC we require the segment attributes. These have been added in the reworked outputs. 

",0.5384714131433875,,
TS001922493,Kerry Inc.,Customer,"Looks good thank you!?
",0.82656372042533,,
TS001627612,"Capcom U.S.A., Inc.",Customer,"Hi,  just trying to catch up on my cases.  Was the envelopes created for this?  Thanks
",0.5528179518874727,,
TS000187707,Micron Technology Inc,Customer,"Hi Madhu,

Any update on the configuration of PROD paths.

Regards,
Snehal
",-0.7789578693651004,,
TS001878293,"Promocion y Control, S.A. de C.V.",Customer,"<p>Hi,</p><p>It's very weird that you ask me for this feedback because besides i don't understand it, I could say that my request is to use the same map used by other Jonh Deere locations... the only difference between every location is the ISA/GS ids... </p><p>Let me share with you one thing... </p><p>What I'm doing in the mid time this setup is fixed is to download the raw file from production and replace only the new EDI ids by existing EDI ids already set up, such as 811504968 or 149825353 (Sender). Once I replace the identifiers I put this file in the outbound folder from my test environment and the Connect direct takes it to Inflingt CTE to translate the file without any problem and so is how I get the output file (idoc).  Therefore, I suggest to review the PID 1627061567 from production... this raw file has 149825353 as ISA/GS ids, and this same file has the same segment structure than PID 1631645647 which is the raw file with the new identifiers. </p><p>I don't think that be necessary to change something.</p><p></p><p>In case of having doubts, let me know.</p><p>Thanks</p>",-0.9265972529158594,,
TS000187707,Micron Technology Inc,Customer,"Hi Madhu,

As per our discussion over a call, please do the configuration for below Prod paths.

\\bowpcd01\sci\prod\AmazonPOS\inbound
\\bowpcd01\sci\prod\AmazonPOS\stage\inbound

We will let you know when to move to production. 

Regards,
Snehal
",-0.8964379642130919,,
TS001922493,Kerry Inc.,Customer,"Hi Mike-

That worked :) Can you get the PO1 IN qualifier mapped to duplicate to the Kerry qualifier for these maps??
",0.8009293345774853,,
TS000187707,Micron Technology Inc,Customer,"Hi Madhu,

Please change the file extension to .csv. So new file name will be ""Amazon_POS_File_datetimestamp.csv"".

Regards,
Snehal
",0.520856075220964,,
TS001878293,"Promocion y Control, S.A. de C.V.",Customer,"Hi,
the setup is failing in production. See PID: 1631645647
Please ensure that all setups (830, 856 and 810) are properly configured.
Thanks!
",-0.6685966917060873,,
TS001922493,Kerry Inc.,Customer,"I have tried to reprocess and it errors out right away. Doesn't say much of anything. PID 8b0d75c0-9d3e-488a-a1b3-2a73d0e0b40a?
",-0.7311547543953852,,
TS000187707,Micron Technology Inc,Customer,"Hi Madhu,

We have received the file at path ""\\ntb2bcontest01\sci\test\AmazonPOS\inbound"" but unable to open it. While opening it is giving an error for invalid data format or extension.

Regards,
Snehal
",-0.586137714625284,,
TS001922493,Kerry Inc.,Customer,"Hi Mike-

1) Please map all REF segments to the <REF_List> having the ReferenceIdentificationQualifier_01>=REF_01 and <ReferenceIdentification_02>=REF_02. ?

2) Please map all PER segments to the <PER_List> having the <ContactFunctionCode_01>=PER_01 and <Name_02>=PER_02. 

3) That is fine.

Hoping we can get these reprocessed and testing kicked off today. 
",-0.7306205302082293,,
TS001878293,"Promocion y Control, S.A. de C.V.",Customer,"Any update?
",-0.5796868771589807,,
TS000187707,Micron Technology Inc,Customer,"Hi Madhu,

Below mentioned folders are created. Please go ahead and complete the set-up.

Regards,
Snehal
",-0.7279771872479066,,
TS001878293,"Promocion y Control, S.A. de C.V.",Customer,"Hi,
Could you move the 3 setups (830, 856 and 810) to production please?
Let me know when they are ready.
Thanks!
",-0.8845347714178698,,
TS001734461,"Car Toys, Inc.",Customer,"I resent the files and all 3 of them are still failing.
",-0.9011973307821237,,
TS000187707,Micron Technology Inc,Customer,"Hi Madhu,

Could you please try to use the below path and let me know if it works.

\\ntb2bcontest01\sci\test\AmazonPOS

Regards,
Snehal
",-0.8446461224202766,,
TS000187707,Micron Technology Inc,Customer,"Hi Madhu,

Could you please use the path ""\\ntb2bcontest01\sci\AmazonPOS\"".
Let us know if it works.

Regards,
Snehal
",-0.8203568895027867,,
TS001922493,Kerry Inc.,Customer,"Hi Mike, can you get an update from the mappers? Sorry to be a pain, I have docs ready to be reprocessed. Can you also make sure we have the 997s set up and we allow the outbound documents to flow out to the TP. ?
",0.5681382090954059,,
TS001734461,"Car Toys, Inc.",Customer,"Sent a test file for this. Process failed in CTE with TP CONFIG ERROR. Please feel free to use this test file for your testing. Let me know once the issues are resolved so that I can resume testing with Apple. Thx, Saravanan
",-0.6189248844022709,,
TS001878293,"Promocion y Control, S.A. de C.V.",Customer,"Hi,
After testing again, the envelope setups are still failing.
See PIDs from CTE: 33778450, 33778459 and 33778458.

Thanks for a soon reply.




",0.5179782540811103,,
TS001734530,"Car Toys, Inc.",Customer,"Thank you. This seems to have resolved the issues. We are resuming testing with Apple on this and will let you know if there are any other questions. I once again appreciate the quick turn around on these.

Thx.
Saravanan
",0.7280247643469064,,
TS001878293,"Promocion y Control, S.A. de C.V.",Customer,"Hi,
The PER is approved. Please proceed.
Thanks!
",-0.8397123433478161,,
TS001878293,"Promocion y Control, S.A. de C.V.",Customer,"Hi,
Approved.
Please proceed with the setup asap.
Thanks!
",-0.5988683671641817,,
TS001878293,"Promocion y Control, S.A. de C.V.",Customer,"Hi,
Could you provide the PER quoted?
",-0.5,,
TS001734530,"Car Toys, Inc.",Customer,"Please refer to note in 867t. For the 867s - just to test this - I added another column to the test file as the last field -Reseller_Loc-ID. 867s is still failing. I am more than happy to change things on my end to make it work, just need to know how this needs to be formatted. Please refer to Process ID 15555322. Can we have a call either at 8:30AM PST or 10:00AM PST to discuss. We are really to close to implementing and I do not want this to delay further.
",-0.9039083908569958,,
TS001640480,LEHIGH HANSON,Customer,"Hi Diane,
Thank you for your help.  We successfully received the test MT940 files from BOA to Lehigh Hanson Connect Direct as expected.  The ticket will remain open till we go live.
",-0.7360228331377443,,
TS001734530,"Car Toys, Inc.",Customer,"Thank you, looks good from my end - resuming testing with Apple.
",0.7734608551819142,,
TS001640480,LEHIGH HANSON,Customer,"Hi Diane,
BOA placed the file couple hours ago but I did not see the MT940 file yet. Could you please check if there are any issues with transmission.  Thanks.
",-0.6897493452757274,,
TS001817685,Kerry Inc.,Customer,"Deepam - you need to have the right two digit prefix on the input file name in order for the system to find the map for testing.  Adam
",0.9004997129957133,,
TS001640480,LEHIGH HANSON,Customer,"Hi Diane,
Still no luck.  Could you please confirm the source directories that IBM is picking from.
",-0.856493592910197,,
TS001878339,"Citigroup Technology, Inc.",Customer,"Please change the technical contact for THD Interline to Brad Leahy Brad_J_Leahy@HomeDepot.com ?
You can reach out to Brad for the questionnaire. Thanks!
",0.6396213388365729,,
TS001734530,"Car Toys, Inc.",Customer,"Thanks Shane. BPT03 is still showing the date 20190126. Please refer to Process ID 15326700 in CTE. As you can see in the input CSV file, all Invoice date has is 20190326. Thx, Saravanan
",-0.6323644919959175,,
TS001734530,"Car Toys, Inc.",Customer,"I have emailed feedback from Apple. Also, the date in BPT should be the invoice, it seems like it is hard-coded to 20190219 (see below). Can you please fix this?
ISA*00*     *00*     *ZZ*WIRELESSADVT  *14*060704780001000*190325*1258*U*00401*000000098*0*T*>
GS*PT*WIRELESSADVT*060704780500*20190325*1258*98*X*004010
ST*867*0060
BPT*00*010111680*20190124*02
",0.5757861133593215,,
TS001640946,"Schneider Enterprise Resources, LLC",Customer,"Hi Monica , 

we place sample text file to test this connection and able to see entry with Green Light in Inflight CTE , but the Direction displayed in Inflight is incorrect . It is Outbound file ( Schneider to WellsFargo) not inbound . 

Could you please make this change in Inflight CTE ?

Thanks,
Dharanidhar
",0.5102558911530845,,
TS001734530,"Car Toys, Inc.",Customer,"Thank you. Apple has requested that we eliminate all qualifiers where quantity = 0. Can you please take care of this?
",-0.7303907245780541,,
TS001640946,"Schneider Enterprise Resources, LLC",Customer,"Hi Monica , 

Please find attachments for Updated PER request and SFTP Questionnaire documents related to WellsFargo premium Deduction Taken file process . 

Please let us know if you have any questions 

Thanks,
Dharanidhar 
",-0.7107574589505312,,
TS001878339,"Citigroup Technology, Inc.",Customer,"My fault on the email address. It's john_e_gniewkowski@homedepot.com?
",-0.7395609499785528,,
TS001644931,Corning Inc.,Customer,"We received our first 861 today. However we are receiving a complaint from another trading partner, Cardinal Health, ?that are receiving an 861. Is this related to the Fisher 861 implementation?

From Cardinal Health:
We received an 861 rejection in our application due to the transaction is not setup for your profile.

",-0.8494598734092621,,
TS001923899,Kerry Inc.,Customer,"Confirmation from Kunal on the IDs the partner wishes to use.
Production is a qualifier of 12 ID is 2538727140
Test is a qualifier of 12 ID is 2538727140T
",-0.7977464559894994,,
TS001644931,Corning Inc.,Customer,"Hi Kurt,
  We are moving to a new environment for testing. Could you update the IB Request wrapper to point to A?

Please adjust to the following:
<From>
   <RequestingNode>LSSCUA_STERLING_NA</RequestingNode>
 </From>
 <To>
   <DestinationNode>LSSCUA</DestinationNode>
 </To>?
",-0.5227534127298235,,
TS001923899,Kerry Inc.,Customer,"Clarification requested from partner.

From: Adam Miller 
 Sent: Thursday, March 14, 2019 12:47 PM
 To: 'Michel Harris' <mharris@holmanusa.com>; managedsaas_support@us.ibm.com; High Jump Support Team <hjsupport@holmanusa.com>; Jerie Stanton <Jerie.Stanton@truecommerce.com>
 Cc: Susan Schroeder <susan.schroeder@kerry.com>; k.b.shah@accenture.com; James O'Mahony <James.OMahony@kerry.ie>
 Subject: RE: Kerry/HolmanUSA SAP conversion

Michel,

Can you clarify the ISA/GS ID you wish to use? 

In production today, it looks like your ID is 08/3112130000. However, on the questionnaire it indicates 12/2538727140. Are you planning to use a new ID when we move onto Mapics?

Thanks,

Adam
",-0.7473515072178758,,
TS001734530,"Car Toys, Inc.",Customer,"Shane, which layout are you referring to? I checked both the CSV format and the EDI format, this field is 23 (in CSV) or 80-characters (in EDI). Can you please verify and expand as appropriate?

Thx,
Saravanan
",-0.7468909986237653,,
TS001878339,"Citigroup Technology, Inc.",Customer,"I approve the priced PER. Please proceed with the request.?
",0.5664791031919929,,
TS001923899,Kerry Inc.,Customer,"Could you arrange a call with the partner and the group below to kick off connectivity?

- Michel Harris' <mharris@holmanusa.com>
- Jerie Stanton <Jerie.Stanton@truecommerce.com>
- Susan Schroeder <susan.schroeder@kerry.com>
- Kunal Shah <k.b.shah@accenture.com>
- James O'Mahony <James.OMahony@kerry.ie>

Thanks!
",-0.7910783816269642,,
TS001923899,Kerry Inc.,Customer,"From: Jerie Stanton <Jerie.Stanton@truecommerce.com>
Sent: Monday, March 11, 2019 3:00 PM
To: Michel Harris <mharris@holmanusa.com>
Cc: managedsaas_support@us.ibm.com; Adam Miller <adam.miller@kerry.com>
Subject: RE: Kerry/HolmanUSA SAP conversion

Hi Michel,
 
Please find the AS2 form attached.
 
Any word on a call to kick this off?
 
Thank you!

NOTE: I will be out of the office on Thursday, March 21st and Friday, March 22nd.
 
Jerie Keele | Implementation Specialist III
TrueCommerce | www.truecommerce.com
724.940.5520, opt. 7, ext. 2097
     
",-0.8559581994093172,,
TS001644931,Corning Inc.,Customer,"The Ship to Cust Id to Looks good now. The Sold to Cust id will be static with the map. Can you hardcode ""FISHERINV"" for the Sold_to_cust_id in the XML? Anything going through this Trading Partner ID/Map will be FISHERINV.
",0.6925181582744276,,
TS001923899,Kerry Inc.,Customer,"Holman's integration vendor has asked for a call.  See attached email. 
",0.5407365600633396,,
TS001734530,"Car Toys, Inc.",Customer,"Hi, we are sending test files on a daily basis automatically around 9:45AM. Apple asked us to change the AppleID from 999871 to 1010121. This is in the N104 segment. As soon as we made this change, both SLS and INV documents failed. This seems to have worked in 867t. Can you please look into this asap?
",-0.7340333624760322,,
TS001923899,Kerry Inc.,Customer,"2 additional maps relationships  added for this TP.  Updated PER attached to this ticket.

Thanks,

Adam


",0.6917280811297084,,
TS001734530,"Car Toys, Inc.",Customer,"Thank you. I am not seeing any errors for the past 3 days and have resumed testing with Apple. Can we change the Document Type to say 867s please? Right now, both 867t and 867s indicate 867. Thx.
",-0.7027724392291119,,
TS001923899,Kerry Inc.,Customer,"Hi - could you reach out to the TP to initiate connectivity?  The partner has resources ready to start on this project. 

Thank you.
",0.7703776415261107,,
TS001644931,Corning Inc.,Customer,"This case says awaiting feedback bt there is not response in regards to the last error. Has it been fixed??
",-0.8945445535106783,,
TS001923899,Kerry Inc.,Customer,"Can you update the title of this ticket so clarify that the TP is Holman?
",-0.6251460985528572,,
TS001644931,Corning Inc.,Customer,"Kurt,
   I am looking at PID 23858866. The SHIP_TO_CUST_ID is not getting populated. This should be from the N104 segment when N101 is WH. Also, please clarify where the Sold_TO_CUST_ID is coming from. Is it hardcoded based on that map? That is okay if so.

N101  ""WH""      (Warehouse)
N102  FISHER SCIENTIFIC
N103  ""92""
N104  Warehouse Code ie. ""004321519MWD""
?
",-0.9457509687515376,,
TS001923899,Kerry Inc.,Customer,"I approve this PER.
",-0.5,,
TS001734530,"Car Toys, Inc.",Customer,"In addition to these, can you please update the Document Type to 867s? Presently both 867s and 867t are showing as 867. Thx.
",-0.5197342524785207,,
TS001644931,Corning Inc.,Customer,"<p>Kurt,</p><p>&nbsp;&nbsp; The wrapper is being repeated for every transaction. </p><p></p><p>PID 23857623</p><p>You can see the wrapper in the middle of the XML multiple times. It should be once around the message, not the transaction.</p><p></p><p></p><p>&nbsp;&lt;/VMI_INTERUNIT_RECEIPT&gt;]]&gt;&lt;/Data&gt;</p><p>&nbsp;&nbsp;&nbsp;&lt;/ContentSection&gt;</p><p>&nbsp;&lt;/ContentSections&gt;</p><p>&lt;/IBRequest&gt;</p><p>&lt;?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes"" ?&gt;</p><p>&lt;IBRequest&gt;</p><p>&nbsp;&lt;MessageName&gt;VMI_INTERUNIT_RECEIPT.VERSION_1&lt;/MessageName&gt;</p><p>&nbsp;&lt;From&gt;</p><p>&nbsp;&nbsp;&nbsp;&lt;RequestingNode&gt;LSSCI1_STERLING_NA&lt;/RequestingNode&gt;</p><p>&nbsp;&lt;/From&gt;</p><p>&nbsp;&lt;To&gt;</p><p>&nbsp;&nbsp;&nbsp;&lt;DestinationNode&gt;LSSCI1&lt;/DestinationNode&gt;</p><p>&nbsp;&lt;/To&gt;</p><p>&nbsp;&lt;ContentSections&gt;</p><p>&nbsp;&nbsp;&nbsp;&lt;ContentSection&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;Data&gt;&lt;![CDATA[&lt;?xml version=""1.0""?&gt;&lt;VMI_INTERUNIT_RECEIPT&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;MsgData&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;Transaction&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;BCT_VMI_HD_EVW class=""R"" &gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;EIP_TRANS_SRC_SEQ&gt;0&lt;/EIP_TRANS_SRC_SEQ&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;DEVICE_DTTIME&gt;2019-01-21T11:31:27&lt;/DEVICE_DTTIME&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;BUSINESS_UNIT/&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;INTERUNIT_ID?</p>",-0.6482730178912022,,
TS001817685,Kerry Inc.,Customer,"Three open defects on this map.

PID: 89830b0f-ab05-4dc1-ac45-548c3d04e9e1

Defect IDSummary
44548 I-10 - DOCNUM field should not populate in EDI_DC40 field
44549 I-10 - LGORT field is populating in new E1MBXYI segment
44551 I-10 - Leading zero's need to populate for MATNR field
",0.5651935020507355,,
TS001734530,"Car Toys, Inc.",Customer,"Per the discussion, control number that was passed in is not used. EDI file used different values.
",-0.8341108879017565,,
TS001817685,Kerry Inc.,Customer,"Can you update the map to pad material number with leading zeros?


06 234 Product/Service ID M E1MBXYI MATNR Pad with leading zeros (18 digits)
",0.7501602224744418,,
TS001644931,Corning Inc.,Customer,"I talked to our EDI department and they said we have tested with Fisher with these IDS. Do you have these set up already? Looks like just the Corning id is different.

TEST SYSTEM
Corning = *09*001307735BTT1
Fisher =   *14*004321519IBMT ?
",0.7807468375993012,,
TS001734530,"Car Toys, Inc.",Customer,"Blake, I have confirmation from Apple that they are able to successfully process the EDI file for 867s. We need to implement all 3 into production. Can you please resolve issues with 846 and update the map to handle header for 867t by tomorrow morning please?
",-0.596391027348895,,
TS001734530,"Car Toys, Inc.",Customer,"Blake, I have confirmation from Apple that they are able to successfully process the EDI file for 867s. We need to implement all 3 into production. Can you please resolve issues with 846 and update the map to handle header for 867t by tomorrow morning please?
",-0.596391027348895,,
TS001644931,Corning Inc.,Customer,"<p>A new file was sent, but the wrapper is now repeating for every transaction. There should be only one wrapper for the XML. Can you make it look like the VWR XML? The transaction tag is the element that repeats when there are multiple transactions. The XML you created is not valid XML.</p><p></p><p>&nbsp;&lt;UNIT_OF_MEASURE&gt;CS&lt;/UNIT_OF_MEASURE&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;PRODUCT_ID&gt;431255&lt;/PRODUCT_ID&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;/BCT_VMI_LN_EVW&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;/BCT_VMI_HD_EVW&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;PSCAMA class=""R""&gt;&lt;/PSCAMA&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;/Transaction&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;/MsgData&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;/VMI_INTERUNIT_RECEIPT&gt;]]&gt;&lt;/Data&gt;</p><p>&nbsp;&nbsp;&nbsp;&lt;/ContentSection&gt;</p><p>&nbsp;&lt;/ContentSections&gt;</p><p>&lt;/IBRequest&gt;</p><p>&lt;?xml version=""1.0"" encoding=""UTF-8"" standalone=""yes"" ?&gt;</p><p>&lt;IBRequest&gt;</p><p>&nbsp;&lt;MessageName&gt;VMI_INTERUNIT_RECEIPT.VERSION_1&lt;/MessageName&gt;</p><p>&nbsp;&lt;From&gt;</p><p>&nbsp;&nbsp;&nbsp;&lt;RequestingNode&gt;LSSCI1_STERLING_NA&lt;/RequestingNode&gt;</p><p>&nbsp;&lt;/From&gt;</p><p>&nbsp;&lt;To&gt;</p><p>&nbsp;&nbsp;&nbsp;&lt;DestinationNode&gt;LSSCI1&lt;/DestinationNode&gt;</p><p>&nbsp;&lt;/To&gt;</p><p>&nbsp;&lt;ContentSections&gt;</p><p>&nbsp;&nbsp;&nbsp;&lt;ContentSection&gt;</p><p>&nbsp;<b>&nbsp;&nbsp;&nbsp;&nbsp;&lt;Data&gt;&lt;![CDATA[&lt;?xml version=""1.0""?&gt;&lt;VMI_INTERUNIT_RECEIPT&gt;</b></p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;MsgData&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;Transaction&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;BCT_VMI_HD_EVW class=""R"" &gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;EIP_TRANS_SRC_SEQ&gt;0&lt;/EIP_TRANS_SRC_SEQ&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;DEVICE_DTTIME&gt;2019-01-16T10:30:55&lt;/DEVICE_DTTIME&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;BUSINESS_UNIT/&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;INTERUNIT_ID&gt;0000816745&lt;/INTERUNIT_ID&gt;</p><p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&lt;VMI_OM_BU&gt;1024&lt;/VMI_OM_BU&gt;</p>",-0.8603339084516449,,
